,smiles,solvent,logsol
1558,O=C(O)c1ccccc1O,CO,-1.9864613469109618
19435,Cc1cc([N+](=O)[O-])ccc1N,CC(C)=O,-1.9505207616129967
32186,Nc1cc([N+](=O)[O-])ccc1Cl,Cc1ccccc1,-3.619353391465326
11599,O=C1NC23NC(=O)NC2(N1)C(=O)NC3=O,CCCO,-9.180781569734638
34620,CN1CCN(C2=Nc3cc(Cl)ccc3Nc3ccccc32)CC1,CC(C)CO,-4.529135499712094
42225,OCC(O)COc1ccc(Cl)cc1,CCCOC(C)=O,-2.633174666457103
30305,Cc1c(C(N)=O)cc([N+](=O)[O-])cc1[N+](=O)[O-],CC(C)O,-5.999093574272473
5655,N#CCC(N)=O,CCO,-4.152821491981077
16410,Cn1nc([N+](=O)[O-])c([N+](=O)[O-])c1[N+](=O)[O-],CCCCO,-4.552482863709085
49291,S=C(Nc1ccccc1)Nc1ccccc1,CCOC=O,-4.63356966050979
1305,Cc1ccc(S(N)(=O)=O)cc1,CO,-2.6175698479738356
38286,Cc1cccc(C(=O)O)c1N,C1COCCO1,-1.9885045466877338
11229,CC[C@@H](C(N)=O)N1CCCC1=O,CCCO,-3.3173158976814534
3166,CP(=O)(O)CC[C@H](N)C(=O)O,CO,-8.334871634622283
43271,O=C(/C=C/c1ccc(-c2cccc([N+](=O)[O-])c2)o1)c1cccc([N+](=O)[O-])c1,CN(C)C=O,-5.099466507802871
3424,c1ccc2[nH]c(-c3cscn3)nc2c1,CO,-6.212111218223605
30281,COC(=O)Nc1nc2ccc(Sc3ccccc3)cc2[nH]1,CC(C)O,-9.98339693576443
28253,COC(=O)Nc1nc2ccc(C(=O)c3ccc(F)cc3)cc2[nH]1,CC(C)O,-11.216531451916426
12891,Clc1ccc2c(c1)Nc1ccccc1S2,CCCO,-5.158033821100981
34100,O=C(O)C=CC(=O)O.OCCOCCN1CCN(C2=Nc3ccccc3Sc3ccccc32)CC1.OCCOCCN1CCN(C2=Nc3ccccc3Sc3ccccc32)CC1,CC(C)CO,-8.497390564120058
31221,N#Cc1ccc(N=C2SCC3CCCN2C3)cc1,CCCCCCCCO,-4.3351430487750315
17685,O=c1nc[nH]c2[nH]ncc12,CC(C)=O,-6.4033502230190695
15633,C1CN2CCN1CC2,CCCCO,-0.8940401229393353
624,CN(C)Cc1c[nH]c2ccccc12,CO,-5.172936600216892
29035,c1ccc2c(c1)sc1ccccc12,CC(C)O,-4.73995951233673
21821,O=S(=O)(c1ccc(O)cc1)c1ccc(O)cc1,CCOC(C)=O,-4.051285072761654
33182,Cc1cc(C)[nH]n1,Cc1ccccc1,-2.323604460218121
53662,CCCCCCN1C=CN(C)C1.O=[N+]([O-])O,CCCCCCCC,-8.224523577453418
34782,COC(=O)[C@@H](N)CS.Cl,CCCCCO,-4.798754935060757
25281,C[C@@H](O)[C@H]1C(=O)N2C(C(=O)[O-])=C(SC3Cn4cnc[n+]4C3)[C@H](C)[C@H]12,CC#N,-9.75145339668063
33786,Nc1ccc(Cc2ccc(N)c(Cl)c2)cc1Cl,CC(C)CO,-3.7849499228646697
36202,Clc1ncnc2[nH]ccc12,C1CCOC1,-2.661118906417778
54204,NCCCC(=O)O,OCCCO,-4.695532626068482
15111,CN1C(C(=O)Nc2ccccn2)=C(O)c2sccc2S1(=O)=O,CCCCO,-9.161550207806751
42541,CCOc1ccccc1C(N)=O,CN(C)C=O,-2.5856113539096324
20547,O=C([O-])/C=C/C(=O)O.[Na+],CCOC(C)=O,-8.699914828231531
39869,O=C1NC23NC(=O)NC2(N1)C(=O)NC3=O,O,-8.406546671329174
53450,NCCCC(=O)O,CC(O)CO,-3.4320690453292424
12477,N#Cc1ccc([N+](=O)[O-])cc1,CCCO,-5.084335657026213
11510,CO/C=C(/C(=O)OC)c1ccccc1Oc1cc(Oc2ccccc2C#N)ncn1,CCCO,-6.424712036228598
5399,N[C@@H](CO)C(=O)O,CCO,-10.871071578797833
27978,Cc1cnc(C(=O)O)cn1,CC(C)O,-10.936312100666235
3799,CC(C)(C)C(O)(CCc1ccc(Cl)cc1)Cn1cncn1,CO,-3.0009458406068785
11329,Nc1nc(Cl)cc(Cl)n1,CCCO,-6.255951061956575
19455,CC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C,CC(C)=O,-4.548789852551984
9308,CC(C)C(=O)OCC(=O)[C@@]12O[C@H](C3CCCCC3)O[C@@H]1C[C@H]1[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@@]12C,CCO,-4.350527967614511
26682,C=CC(=O)N1CCC[C@@H](n2nc(-c3ccc(Oc4ccccc4)cc3)c3c(N)ncnc32)C1,CC#N,-6.353295618196085
53279,CN1C(C(=O)Nc2ccccn2)=C(O)c2sccc2S1(=O)=O,CC(O)CO,-8.355925043820115
29986,c1ccc(-c2ccc(C(c3ccccc3)n3ccnc3)cc2)cc1,CC(C)O,-5.195580289096925
19728,CC(C)(C)[C@H](O)[C@H](Cc1ccc(Cl)cc1)n1cncn1,CC(C)=O,-3.6156289923743437
17214,NNC(=O)NN.O=[N+]([O-])NC1=NC(C2N=NC(N[N+](=O)[O-])=N2)N=N1,CC(C)=O,-8.828485129507152
1820,O=S(=O)(c1ccc(O)cc1)c1ccc(O)cc1,CO,-7.046213072129704
5712,CC#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CCC4=C3[C@@H](c3ccc(N(C)C)cc3)C[C@@]21C,CCO,-7.983628080680758
9018,Cl.c1ccc([C@H]2CN3CCSC3=N2)cc1,CCO,-4.181865159751596
10208,O=C(O)c1cccc(O)c1O,CCCO,-2.47658140104201
2665,NC[C@H]1O[C@H](O[C@@H]2[C@@H](N)C[C@@H](N)[C@H](O[C@H]3O[C@H](CO)[C@@H](O)[C@H](N)[C@H]3O)[C@H]2O)[C@H](N)C[C@@H]1O,CO,-8.164777304397889
45079,COC(=O)Nc1nc2ccc(Sc3ccccc3)cc2[nH]1,OCCO,-7.825046511189876
52677,N#CCc1ccc([N+](=O)[O-])cc1,CCc1ccccc1,-4.30284583679944
5829,NNC(=O)c1ccncc1,CCO,-5.204098691309055
40898,CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCNCC3)cc21,O,-10.580367760632202
2148,O=[N+]([O-])c1nonc1-c1no[n+]([O-])c1-c1nonc1[N+](=O)[O-],CO,-4.068548168778103
29137,CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(O)C[C@@H](C)CN(C)[C@H](C)[C@@H](O)[C@]1(C)O.O,CC(C)O,-3.139602643973693
7698,CC(=O)OCC(=O)[C@@]12N=C(C)O[C@@H]1C[C@H]1[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@@]12C,CCO,-6.0316242609844855
566,O=C[C@H](O)[C@H](O)[C@H](O)CO,CO,-2.2292482037626504
13848,O=C(O)c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1O,CCCCO,-3.5019020857837875
10730,CN(C)[C@@H]1C(=O)C(C(N)=O)=C(O)[C@@]2(O)C(=O)C3=C(O)c4c(O)cccc4C[C@H]3C[C@@H]12,CCCO,-8.899918812554912
33247,Nc1ccc([N+](=O)[O-])cc1N,Cc1ccccc1,-9.202372202327005
29852,O=C1NC(=O)c2cc([N+](=O)[O-])ccc21,CC(C)O,-6.146482269374591
37354,CC(=O)NCC(=O)O,CCC(C)O,-5.603213419734505
50314,CC(=O)O[C@]1(C(C)=O)CC[C@H]2[C@@H]3C=C(Cl)C4=CC(=O)[C@@H]5C[C@@H]5[C@]4(C)[C@H]3CC[C@@]21C,COC(C)(C)C,-7.296466520191752
36548,CC(=O)N(CC(O)CO)c1c(I)c(C(=O)NCC(O)CO)c(I)c(C(=O)NCC(O)CO)c1I,CCC(C)=O,-8.108068122476586
13490,Nc1ccc(S(N)(=O)=O)cc1,CCCCO,-6.088856893116631
44185,c1cc(-n2c3ccccc3c3ccccc32)cc(-n2c3ccccc3c3ccccc32)c1,CN1CCCC1=O,-2.575707014114497
16430,CCn1c2ccccc2c2ccccc21,CCCCO,-3.4545981583892704
38336,N#CCc1ccc([N+](=O)[O-])cc1,C1COCCO1,-2.4213686289840126
47216,CC1(C)COP(=O)(Oc2cccc(OP3(=O)OCC(C)(C)CO3)c2)OC1,COC(C)=O,-5.663600685023369
6736,OC(Cn1cncn1)(Cn1cncn1)c1ccc(F)cc1F,CCO,-4.219907785197447
13838,CCO.C[C@H]1c2cccc(O)c2C(O)=C2C(=O)[C@]3(O)C(O)=C(C(N)=O)C(=O)[C@@H](N(C)C)[C@@H]3[C@@H](O)[C@@H]21.C[C@H]1c2cccc(O)c2C(O)=C2C(=O)[C@]3(O)C(O)=C(C(N)=O)C(=O)[C@@H](N(C)C)[C@@H]3[C@@H](O)[C@@H]21.Cl.Cl.O,CCCCO,-4.812440388146011
50899,O=C(O)CCCCCCCCCCCC(=O)O,CC(=O)O,-5.026764676026139
4145,O=C1c2cccc(Cl)c2C(=O)N1c1ccccc1,CO,-8.086060336559495
21128,Nc1nc2c(ncn2COC(CO)CO)c(=O)[nH]1,CCOC(C)=O,-13.818214209538588
5491,Sc1nc2ccccc2[nH]1,CCO,-4.473265115108153
34914,CCOC(=O)[C@@H](N)CCc1ccccc1.Cl,CCCCCO,-3.5257407167367556
42159,O[C@H]1[C@H](O)[C@@H](O)[C@H](O)[C@@H](O)[C@H]1O,O,-4.0787271513270245
42077,CC(=O)NC[C@H]1CN(c2ccc(N3CCOCC3)c(F)c2)C(=O)O1,O,-8.928173480212513
30434,Clc1ccc2c(c1)Nc1ccccc1S2,CC(C)O,-5.22916450785972
38789,Clc1ccc(COC(Cn2ccnc2)c2ccc(Cl)cc2Cl)cc1.O=[N+]([O-])O,C1COCCO1,-7.637773934317987
47567,CCCCN(CCCC)CC(O)c1cc(Cl)cc2c1-c1ccc(Cl)cc1/C2=C/c1ccc(Cl)cc1,COC(C)=O,-5.616321198886206
36231,COC(=O)C1CC(=O)C(C(=O)OC)CC1=O,C1CCOC1,-4.272275770714763
46116,[NH3+]O.[NH3+]O.[O-]n1nnnc1-c1nnnn1[O-],CS(C)=O,-6.508308243199536
22934,N#Cc1cccc([N+](=O)[O-])c1,CCOC(C)=O,-2.220083871482302
43080,CCOC(=O)N1CCC(=C2c3ccc(Cl)cc3CCc3cccnc32)CC1,CN(C)C=O,-3.0497661620464767
51311,Cc1ccc(NC(=O)/C(=C/Cl)Sc2ccccc2)cc1,ClCCCl,-2.3623350973998196
16902,O=C[C@H](O)[C@H](O)[C@H](O)CO,CC(C)=O,-5.280477448419706
30089,N#Cc1cccc([N+](=O)[O-])c1,CC(C)O,-5.176276740639012
50541,O=C(O)CCc1nc(-c2ccccc2)c(-c2ccccc2)o1,CC(=O)N(C)C,-1.3791995886440238
51761,CN(C)Cc1c[nH]c2ccccc12,CCCC(C)O,-6.136120445373451
51916,N#Cc1ccc2c(c1)OCO2,COCCO,-2.1252760780236355
24368,N=C(N)NCCC[C@H](N)C(=O)O.O=C1CC[C@@H](C(=O)O)N1,CC#N,-10.92513880006811
26220,c1ccc2[nH]c(-c3cscn3)nc2c1,CC#N,-8.453279865672584
48765,CCCCCCN1C=CN(C)C1.O=[N+]([O-])O,CCCCCC,-7.617031841471966
40466,CN/C(=C\[N+](=O)[O-])NCCSCc1csc(CN(C)C)n1,O,-3.425592538496877
43631,O=c1[nH]c2ccccc2n1CCCN1CCC(n2c(=O)[nH]c3cc(Cl)ccc32)CC1,CN(C)C=O,-8.17289451854556
34221,Nc1nc(Cl)c2[nH]cnc2n1,CC(C)CO,-8.465075237154132
20195,CN1COCN(Cc2cnc(Cl)s2)/C1=N/[N+](=O)[O-],CCOC(C)=O,-5.965407012788693
37670,COCCOC(=O)C1=C(C)NC(C)=C(C(=O)OC(C)C)C1c1cccc([N+](=O)[O-])c1,CCC(C)O,-4.0941445822194344
8359,CCOC(=O)C1(c2ccccc2)CCN(CCC(C#N)(c2ccccc2)c2ccccc2)CC1,CCO,-6.089739116376323
7885,CO[C@H]1/C=C/O[C@@]2(C)Oc3c(C)c(O)c4c(O)c(c(/C=N/N5CCN(C6CCCC6)CC5)c(O)c4c3C2=O)NC(=O)/C(C)=C\C=C\[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(C)=O)[C@@H]1C,CCO,-7.411936360029459
33167,S=c1[nH]c2ccccc2s1,Cc1ccccc1,-5.455673177324243
35527,OCC(O)COc1ccc(Cl)cc1,C1CCOC1,-1.316022308134559
35831,O=C1OC[C@H]2[C@@H]1N(Cc1ccccc1)C(=O)N2Cc1ccccc1,C1CCOC1,-2.332013903684858
35875,Nc1cc(Cl)nnc1Cl,C1CCOC1,-2.889769939025475
15823,CC(=O)Nc1ccc(C(=O)O)cc1,CCCCO,-4.813425124808551
6040,On1nnc2ccccc21,CCO,-2.8051119139453413
49549,O=C1NC(=O)c2cc([N+](=O)[O-])ccc21,ClC(Cl)Cl,-6.691837772759667
24194,CC(C)Oc1ccc2c(=O)c(-c3ccccc3)coc2c1,ClCCl,-2.2297157447611737
30196,CN1CCN(C2=Nc3cc(Cl)ccc3Nc3ccccc32)CC1,CC(C)O,-5.213424899530074
50276,O=C1NC(=O)C2C3C=CC(C3)C12,CC(=O)OC(C)C,-4.553716904399176
20451,OCc1ccccc1O[C@@H]1OC(CO)[C@@H](O)[C@@H](O)C1O,CCOC(C)=O,-10.004856046924417
9897,O=C(O)CC(O)C(=O)O,CCO,-2.120263536200091
33502,CCOC(=O)Cc1c(C(=O)OCC)sc(N)c1C#N,Cc1ccccc1,-6.37067728407208
34582,CCCN(CCC)S(=O)(=O)c1ccc(C(=O)O)cc1,CC(C)CO,-4.705985491226907
15785,COC(=O)[C@H](N)c1ccc(O)cc1,CCCCO,-6.099450729034743
53427,C[C@@H]1CC[C@H]2[C@@H](C)[C@H](OC(=O)CCC(=O)O)O[C@@H]3O[C@@]4(C)CC[C@@H]1[C@@]23OO4,CC(O)CO,-6.043178982794661
5205,OC[C@H]1O[C@@H](Oc2ccc(O)cc2)[C@H](O)[C@@H](O)[C@@H]1O,CCO,-5.64597593756018
22831,CC1=NN(c2ccccc2)C(=O)C1,CCOC(C)=O,-3.4339272062850745
3232,CCCN(CCC)S(=O)(=O)c1ccc(C(=O)O)cc1,CO,-4.554477071672573
37377,N[C@@H](CS)C(=O)O,CCC(C)O,-9.790158867229126
20246,NC(=O)[C@@H]1CCCN1,CCOC(C)=O,-2.901877698082367
14269,c1cc(-n2c3ccccc3c3ccccc32)cc(-n2c3ccccc3c3ccccc32)c1,CCCCO,-8.435613204423815
20970,Cc1n[nH]c2cc([N+](=O)[O-])ccc12,CCOC(C)=O,-3.523365015636363
54121,COc1cc(Cl)nc(N)n1,CCc1ccccc1,-6.0385561546418325
36510,Sc1nc2ccccc2[nH]1,CCC(C)=O,-4.259455082285701
51442,Cc1ccc(N)c([N+](=O)[O-])c1,ClCCCl,-2.670609918128365
20018,O=Cc1cc(Br)c(O)c(Br)c1,CCOC(C)=O,-4.475019501523046
50246,S=C(Nc1ccccc1)Nc1ccccc1,CC(=O)OC(C)C,-4.823948279792661
17304,N[C@H](CC(=O)O)C(=O)O,CC(C)=O,-5.515478846184699
31714,O=[N+]([O-])c1cccc(S(=O)(=O)[O-])c1.[Na+],O=C1CCCCC1,-10.601446290093296
36415,COc1cc2c(cc1OC)C(=O)CC2,CCC(C)=O,-2.2514738151705047
32411,COc1ccc(C(=O)N2CCCC2=O)cc1,Cc1ccccc1,-3.6145143721586295
37801,CC(=O)Nc1ccccc1[N+](=O)[O-],C1COCCO1,-1.6841614586300369
9079,Brc1cn[nH]c1,CCO,-0.9899372720424536
12424,N#CC(c1ccc(Cl)cc1)c1c(Cl)cc(-n2ncc(=O)[nH]c2=O)cc1Cl,CCCO,-5.92081970753865
23094,COC(=O)Nc1nc2ccc(Sc3ccccc3)cc2[nH]1,CCOC(C)=O,-7.417082026624392
43164,O=C1Nc2ccccc2C1=O,CN(C)C=O,-1.8295236436490723
9188,Clc1ccc2c(c1)Nc1ccccc1S2,CCO,-5.129418830086223
36962,CC(C)c1ncc[nH]1,CCC(C)=O,-1.7333018996564864
478,NC1CCSC1=O,CO,-3.7893187654526947
47617,O=C(NC[C@H]1CN(c2ccc(N3CCOCC3=O)cc2)C(=O)O1)c1ccc(Cl)s1,COC(C)=O,-9.060197713546463
53456,CC1(C)CCC2=C(O1)c1ccccc1C(=O)C2=O,CC(O)CO,-5.782825681996654
1917,O=[N+]([O-])N1CN2CN(C1)CN([N+](=O)[O-])C2,CO,-18.826055356155408
25668,O=C1NC23NC(=O)NC2(N1)C(=O)NC3=O,CC#N,-10.231991619508165
39412,O=S(=O)([O-])c1cccc2c(S(=O)(=O)[O-])cccc12.[Na+].[Na+],O,-4.848146615056021
33860,CCO.C[C@H]1c2cccc(O)c2C(O)=C2C(=O)[C@]3(O)C(O)=C(C(N)=O)C(=O)[C@@H](N(C)C)[C@@H]3[C@@H](O)[C@@H]21.C[C@H]1c2cccc(O)c2C(O)=C2C(=O)[C@]3(O)C(O)=C(C(N)=O)C(=O)[C@@H](N(C)C)[C@@H]3[C@@H](O)[C@@H]21.Cl.Cl.O,CC(C)CO,-6.190403409725374
45867,C#CC(C)(C)NC(=O)c1cc(Cl)cc(Cl)c1,C1CCCCC1,-7.516561311108331
17075,O=P(O)(O)c1ccccc1,CC(C)=O,-1.725129386930292
14744,O=C(O)c1c(O)cccc1O,CCCCO,-1.3480356490028003
32073,N=C(N)NC(N)=S,Cc1ccccc1,-8.656455258749745
25227,N#CCC(N)=O,CC#N,-3.06016413371338
38801,Cc1ccc(N)c([N+](=O)[O-])c1,C1COCCO1,-2.3168868777049054
50806,O=P(O)(c1ccccc1)c1ccccc1,CC(=O)O,-5.1093512670354135
38195,Cc1cnc(C(=O)O)cn1,C1COCCO1,-10.46841743529532
28958,C=C1C[C@]23C[C@H]1CC[C@H]2[C@@]12CC[C@H](O)[C@@](C)(C(=O)O1)[C@H]2[C@@H]3C(=O)O,CC(C)O,-2.334467993861773
3903,Nc1nnc[nH]1,CO,-2.9235976757947917
39089,O=C(O)c1ccc(CO)cc1,O,-7.539431137453981
42431,O=C1NC(=O)C2C3C=CC(C3)C12,CCCOC(C)=O,-4.389010968448326
23719,CCOc1ccccc1C(N)=O,CCOC(C)=O,-4.785493740119373
27685,CN(C)Cc1c[nH]c2ccccc12,CC(C)O,-3.491669284826231
31874,Cn1cc([N+](=O)[O-])cn1,Clc1ccccc1Cl,-8.232014249182575
1661,CC(=O)c1ccc(S(C)(=O)=O)cc1,CO,-3.571985702642437
3509,O=C(O)CCc1nc(-c2ccccc2)c(-c2ccccc2)o1,CO,-5.025241446485618
4887,CC(C)(c1ccc(O)cc1)c1ccc(O)cc1,CCO,-1.401611065231784
28980,COc1ccc(C(=O)O)c(OC)c1,CC(C)O,-4.219907785197447
9891,CCn1c2ccccc2c2ccccc21,CCO,-4.006333684899388
18106,O=C(O)COC(=O)Cc1ccccc1Nc1c(Cl)cccc1Cl,CC(C)=O,-2.6916356598341156
21164,O=C(O)Cc1c[nH]c2ccccc12,CCOC(C)=O,-9.991008150065623
33430,Cc1cc(C(=O)O)ccc1[N+](=O)[O-],Cc1ccccc1,-3.7181023127908395
39352,O=C([O-])/C=C/C(=O)O.[Na+],O,-4.476856130025491
22138,O=[N+]([O-])c1nonc1-c1no[n+]([O-])c1-c1nonc1[N+](=O)[O-],CCOC(C)=O,-2.432727947489745
19679,C/C=C/C=C/C(=O)O,CC(C)=O,-2.4405835911513365
13768,O=C(O)CNCc1ccccc1,CCCCO,-8.247166054203177
36947,Cc1ccc(N)c([N+](=O)[O-])c1,CCC(C)=O,-1.546463113272712
28805,O=[N+]([O-])c1c[nH]nc1[N+](=O)[O-],CC(C)O,-0.884627349698893
20751,Nc1c(Cl)cc([N+](=O)[O-])cc1Cl,CCOC(C)=O,-4.031933302100704
26162,CC1=NN(c2ccccc2)C(=O)C1,CC#N,-3.8267631614773228
21147,Nc1cccc2cccc(N)c12,CCOC(C)=O,-1.5530575789979928
41822,O=Cc1cc(Br)c(O)c(Br)c1,O,-8.696918122362925
14018,O=C[C@H](O)[C@H](O)[C@H](O)CO,CCCCO,-4.811001954683706
3400,O=C(O)CC(O)(CC(=O)O)C(=O)O,CO,-1.5297029444152468
4051,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(CSc3nnnn3C)CS[C@H]12)c1csc(N)n1.CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(CSc3nnnn3C)CS[C@H]12)c1csc(N)n1.Cl,CO,-8.281330867694253
41832,COc1cccc(C=O)c1O,O,-7.148553765535068
7621,CC1=C(/C=C/C(C)=C/C=C/C(C)=C/C=C/C=C(C)/C=C/C=C(C)/C=C/C2=C(C)C(=O)CCC2(C)C)C(C)(C)CCC1=O,CCO,-12.09274396022317
19811,O=C(/C=C/C=C/c1ccc2c(c1)OCO2)N1CCCCC1,CC(C)=O,-4.485610950930452
5993,O=C(O)c1c(O)cccc1O,CCO,-1.251938308620812
312,Cl.N=C(N=C(N)N)N1CCOCC1,CO,-3.6198012529343333
42959,Nc1nc(Cl)c2[nH]cnc2n1,CN(C)C=O,-5.303530933600924
7015,O=[N+]([O-])c1cc([N+](=O)[O-])c(O)c(Cl)c1O,CCO,-5.640807675494813
50976,[NH3+]O.[NH3+]O.[O-]n1nnnc1-c1nnnn1[O-],O=CO,-8.292850359526545
24424,O=Cc1cc(C=O)cc(C=O)c1,CC#N,-4.604770265966764
16460,C/C=C/C(=O)O,CCCCO,-0.9747146520118722
10295,Nc1nc(=O)[nH]cc1F,CCCO,-7.623761753688165
27596,N[C@@H](CS)C(=O)O,CC(C)O,-8.752915524937308
5288,O=P(O)(O)c1ccccc1,CCO,-1.0962849989090184
35867,O=P(NCc1ccccc1)(Oc1ccccc1)Oc1ccccc1,C1CCOC1,-2.024801852721512
11256,Cc1ccc(S(N)(=O)=O)cc1,CCCO,-3.058459103462296
20462,CC(CCc1ccccc1)NCC(O)c1ccc(O)c(C(N)=O)c1.Cl,CCOC(C)=O,-8.105083540589405
44436,O=C1C=CC(=O)N1c1ccccc1Br,CN1CCCC1=O,-1.407313728343966
47249,N#CCC(N)=O,COC(C)=O,-3.482190540871687
4945,CC(=O)NCC(=O)O,CCO,-5.0807895540194625
9124,Cc1cc(C)[nH]n1,CCO,-1.7220468568167546
23578,CC(C)(C)[C@H](O)[C@H](Cc1ccc(Cl)cc1)n1cncn1,CCOC(C)=O,-3.5394255009455984
24658,OCc1ccccc1O[C@@H]1OC(CO)[C@@H](O)[C@@H](O)C1O,CC#N,-9.522178534305723
22657,CC(=O)OCC(=O)[C@@]12N=C(C)O[C@@H]1C[C@H]1[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@@]12C,CCOC(C)=O,-5.522754253860801
13369,CCn1c2ccccc2c2ccccc21,CCCO,-3.7297014486341915
41292,CCCc1cc(=O)[nH]c(=S)[nH]1,O,-8.703522769607732
50610,N#CCc1ccccc1[N+](=O)[O-],CC(=O)O,-2.6671482097817845
32977,c1ccc2oc(CSCc3nc4ccccc4o3)nc2c1,Cc1ccccc1,-4.274428624075863
28382,CS(=O)(=O)O.Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nccc(-c2cccnc2)n1,CC(C)O,-10.248798737824545
16534,CCOC(=O)[C@@H](C)Oc1ccc(Oc2cnc3cc(Cl)ccc3n2)cc1,CC(C)=O,-3.4457764250601226
48340,Clc1ncnc2[nH]ccc12,CCCCCCC,-6.281816848115642
30836,C[C@H]1[C@H]2[C@H](C[C@H]3[C@@H]4CC=C5C[C@@H](O)CC[C@]5(C)[C@H]4CC[C@@]32C)O[C@]12CC[C@@H](C)CO2,CC(C)O,-6.7039984414681175
9878,O=C(O)CN(CC(=O)O)CP(=O)(O)O,CCO,-9.452411933175911
43442,CC(C)(Oc1ccc(C2CC2(Cl)Cl)cc1)C(=O)O,CN(C)C=O,-1.143818881506189
43043,Nc1ccc(C(=O)O)cc1.[K],CN(C)C=O,-6.485105346119872
39460,N[C@H](Cc1c[nH]cn1)C(=O)O,O,-5.191438004920941
46396,c1ccc(-c2nnn[nH]2)cc1,CS(C)=O,-1.1095721289044518
384,O=C(N[C@H](C(=O)O)c1ccccc1)OCc1ccccc1,CO,-2.533068011695019
23734,Cc1cc(C)cc(OCC2CNC(=O)O2)c1,CCOC(C)=O,-4.293810650181954
12740,Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nccc(-c2cccnc2)n1,CCCO,-6.868534565828856
13508,O=C1CC[C@@H](C(=O)N2CSC[C@H]2C(=O)O)N1,CCCCO,-7.236259345954173
43051,C[C@@H]1O[C@@H]1P(=O)([O-])[O-].[Na+].[Na+],CN(C)C=O,-7.833339057767885
21175,CC#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CCC4=C3[C@@H](c3ccc(N(C)C)cc3)C[C@@]21C,CCOC(C)=O,-8.031685375634536
14726,NC(=O)c1cccnc1,CCCCO,-3.179974874372011
43958,Cc1nnc(SCC2=C(C(=O)O)N3C(=O)[C@@H](NC(=O)Cn4cnnn4)[C@H]3SC2)s1,CN(C)C=O,-1.7889833262813033
28822,O=C1NC(=O)c2cc([N+](=O)[O-])ccc21,CC(C)O,-6.146482269374591
6179,O=C(c1ccccc1)C(O)c1ccccc1,CCO,-5.877778782704166
38888,Nc1nnc[nH]1,C1COCCO1,-5.05130105082227
24270,CC(=O)Nc1ccc(OC(=O)c2ccccc2OC(C)=O)cc1,CC#N,-6.21761260744249
13324,CC(=O)NC[C@H]1CN(c2ccc(N3CCOCC3)c(F)c2)C(=O)O1,CCCO,-6.299077255048641
41263,COCCOc1ccccc1S(=O)(=O)NC(=O)Nc1nc(OC)nc(OC)n1,O,-7.225346881840062
47180,CN(C)Cc1c[nH]c2ccccc12,COC(C)=O,-6.094782705353843
42477,O=C(Nc1ccccc1)c1ccccc1,CN(C)C=O,-1.9081067860221799
12953,Cc1cc([N+](=O)[O-])ccc1N,CCCO,-4.122744036743799
4749,COc1ccccc1OCCNCC(O)COc1cccc2[nH]c3ccccc3c12,CCO,-6.007593929037865
46638,O=C1c2ccccc2-c2ccccc21,ClC(Cl)(Cl)Cl,-1.4225434937950117
35747,CC#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CCC4=C3[C@@H](c3ccc(N(C)C)cc3)C[C@@]21C,C1CCOC1,-9.003326202591856
1399,O=C(c1ccccc1)C(O)c1ccccc1,CO,-5.610292131568862
23047,N#Cc1ccc2c(c1)OCO2,CCOC(C)=O,-1.6766466621275504
21753,O=[N+]([O-])c1cccc(S(=O)(=O)[O-])c1.[Na+],CCOC(C)=O,-9.529444314436304
10089,O=C(O)COc1ccc(Cl)cc1,CCCO,-2.983013501146216
25020,O=C1C=CC(=O)N1c1ccccc1Br,CC#N,-2.6274845532626427
50255,Nc1nc2ccc(OC(F)(F)F)cc2s1,CC(=O)OC(C)C,-0.952980650191987
4294,CNC[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO.Cc1c(Nc2ncccc2C(=O)O)cccc1C(F)(F)F,CO,-3.105993667811528
10063,Nc1ccc(S(N)(=O)=O)cc1,CCCO,-5.614124602725666
10791,N=C(N)NC(N)=S,CCCO,-5.177162244991569
